uuid,cardId,cardNumber,account
1b279e1d-8b5a-485e-901d-5e0e127429i9,462,4817092176358998,3192119
1b279e1d-8b5a-485e-901d-5e0e127429j0,463,5726065155735128,1886434
1b279e1d-8b5a-485e-901d-5e0e127429j1,464,4799046362865789,6888432
1b279e1d-8b5a-485e-901d-5e0e127429j2,465,9839073462936553,9725635
1b279e1d-8b5a-485e-901d-5e0e127429j3,466,7176023352899759,9899191
1b279e1d-8b5a-485e-901d-5e0e127429j4,467,8574066643527868,6212258
1b279e1d-8b5a-485e-901d-5e0e127429j5,468,1775071254846618,5996296
1b279e1d-8b5a-485e-901d-5e0e127429j6,469,6764071345912611,7596812
1b279e1d-8b5a-485e-901d-5e0e127429j7,470,1994017861932317,3347527
1b279e1d-8b5a-485e-901d-5e0e127429j8,471,7545084577793576,7723463
1b279e1d-8b5a-485e-901d-5e0e127429j9,472,9169067392556385,1568947
1b279e1d-8b5a-485e-901d-5e0e127429k0,473,2647015564286282,5972663
1b279e1d-8b5a-485e-901d-5e0e127429k1,474,7938082339846131,2684483
1b279e1d-8b5a-485e-901d-5e0e127429k2,475,7543035854557765,5243886
1b279e1d-8b5a-485e-901d-5e0e127429k3,476,8731061493272613,2541268
1b279e1d-8b5a-485e-901d-5e0e127429k4,477,9679068298357555,9175738
1b279e1d-8b5a-485e-901d-5e0e127429k5,478,1713016586335693,3756861
1b279e1d-8b5a-485e-901d-5e0e127429k6,478,8828076194516656,9757977
1b279e1d-8b5a-485e-901d-5e0e127429k7,478,1579014688389952,8525264
1b279e1d-8b5a-485e-901d-5e0e127429k8,478,4151069355499331,7972219
1b279e1d-8b5a-485e-901d-5e0e127429k9,479,8918025338786984,9781789
1b279e1d-8b5a-485e-901d-5e0e127429l0,480,7155062179772596,8114584
1b279e1d-8b5a-485e-901d-5e0e127429l1,481,9673055811951529,4478843
1b279e1d-8b5a-485e-901d-5e0e127429l2,482,3697088762713484,4742147
1b279e1d-8b5a-485e-901d-5e0e127429l3,483,6542031737166664,6225752
1b279e1d-8b5a-485e-901d-5e0e127429l4,484,8537021562229214,8584462
1b279e1d-8b5a-485e-901d-5e0e127429l5,484,1596032282694188,6923489
1b279e1d-8b5a-485e-901d-5e0e127429l6,484,6523039755487942,7272574
1b279e1d-8b5a-485e-901d-5e0e127429l7,484,2877081657472736,6396561
1b279e1d-8b5a-485e-901d-5e0e127429l8,485,2574064281292947,3621511
1b279e1d-8b5a-485e-901d-5e0e127429l9,486,4188026299489957,4827724
1b279e1d-8b5a-485e-901d-5e0e127429m0,487,7146044422328882,9843329
1b279e1d-8b5a-485e-901d-5e0e127429m1,488,1269056283966198,8551356
1b279e1d-8b5a-485e-901d-5e0e127429m2,489,2137093662365154,5487995
1b279e1d-8b5a-485e-901d-5e0e127429m3,491,8551055464923859,2744799
1b279e1d-8b5a-485e-901d-5e0e127429m4,492,1295096946229859,5881177
1b279e1d-8b5a-485e-901d-5e0e127429m5,493,1643029725693561,3714769
1b279e1d-8b5a-485e-901d-5e0e127429m6,494,8284099943288695,5675672
1b279e1d-8b5a-485e-901d-5e0e127429m7,495,8669085369235199,2859517
1b279e1d-8b5a-485e-901d-5e0e127429m8,497,5923029616125963,8684878
1b279e1d-8b5a-485e-901d-5e0e127429m9,498,2766092815417938,5937228
1b279e1d-8b5a-485e-901d-5e0e127429n0,499,6217046713496623,2465779
1b279e1d-8b5a-485e-901d-5e0e127429n1,500,2514012619278422,2338412
1b279e1d-8b5a-485e-901d-5e0e127429n2,501,2375076389236132,4448686
1b279e1d-8b5a-485e-901d-5e0e127429n3,503,4553019489482749,8722745
1b279e1d-8b5a-485e-901d-5e0e127429n4,504,5855038772842989,9344817
1b279e1d-8b5a-485e-901d-5e0e127429n5,505,9515065321511944,6698353
1b279e1d-8b5a-485e-901d-5e0e127429n6,506,1146091696693811,6344725
1b279e1d-8b5a-485e-901d-5e0e127429n7,507,9825013449726411,6825516
1b279e1d-8b5a-485e-901d-5e0e127429n8,509,4592037741437454,7243799
1b279e1d-8b5a-485e-901d-5e0e127429n9,510,1164014996631747,4929627
1b279e1d-8b5a-485e-901d-5e0e127429o0,511,2653023887856718,2127238
1b279e1d-8b5a-485e-901d-5e0e127429o1,512,3812089443119714,8279447
1b279e1d-8b5a-485e-901d-5e0e127429o2,513,6995015526581596,8254618
1b279e1d-8b5a-485e-901d-5e0e127429o3,515,8469065416447161,2357423
1b279e1d-8b5a-485e-901d-5e0e127429o4,516,7325022681389938,8677923
1b279e1d-8b5a-485e-901d-5e0e127429o5,517,8264052466356643,5599791
1b279e1d-8b5a-485e-901d-5e0e127429o6,518,5169098262824526,4383299
1b279e1d-8b5a-485e-901d-5e0e127429o7,519,6877025785237355,1968772
1b279e1d-8b5a-485e-901d-5e0e127429o8,521,9743059937197113,3177583
1b279e1d-8b5a-485e-901d-5e0e127429o9,522,1883057881699458,3163997
1b279e1d-8b5a-485e-901d-5e0e127429p0,523,7658099972825116,2852249
1b279e1d-8b5a-485e-901d-5e0e127429p1,524,7697098457955987,9892258
1b279e1d-8b5a-485e-901d-5e0e127429p2,525,3289058955542564,6176357
1b279e1d-8b5a-485e-901d-5e0e127429p3,526,3926077466527778,3752287
1b279e1d-8b5a-485e-901d-5e0e127429p4,527,7332085791578784,4557591
1b279e1d-8b5a-485e-901d-5e0e127429p5,528,5414055276154548,9949593
1b279e1d-8b5a-485e-901d-5e0e127429p6,529,3118015829264276,6329318
1b279e1d-8b5a-485e-901d-5e0e127429p7,530,1356014413734596,6113337
1b279e1d-8b5a-485e-901d-5e0e127429p8,531,6543051597854758,6843534
1b279e1d-8b5a-485e-901d-5e0e127429p9,532,7816019642928531,9956327
1b279e1d-8b5a-485e-901d-5e0e127429q0,533,3414074581342934,1789331
1b279e1d-8b5a-485e-901d-5e0e127429q1,534,7741021234428614,4231543
1b279e1d-8b5a-485e-901d-5e0e127429q2,535,3745032572442943,3568199
1b279e1d-8b5a-485e-901d-5e0e127429q3,536,5658046272473221,4673729
1b279e1d-8b5a-485e-901d-5e0e127429q4,537,5846045684815968,2669341
1b279e1d-8b5a-485e-901d-5e0e127429q5,537,9965034172213759,6311796
1b279e1d-8b5a-485e-901d-5e0e127429q6,537,4322021558736294,8397791
1b279e1d-8b5a-485e-901d-5e0e127429q7,537,5795091153565679,1872456
1b279e1d-8b5a-485e-901d-5e0e127429q8,538,2738069496999698,6331936
1b279e1d-8b5a-485e-901d-5e0e127429q9,539,3987015244197483,5851574
1b279e1d-8b5a-485e-901d-5e0e127429r0,540,3774057735562669,2492757
1b279e1d-8b5a-485e-901d-5e0e127429r1,541,5588045418669627,4583714
1b279e1d-8b5a-485e-901d-5e0e127429r2,542,3378053531594289,5141692
1b279e1d-8b5a-485e-901d-5e0e127429r3,543,2743055523833791,1537771
1b279e1d-8b5a-485e-901d-5e0e127429r4,543,6838013393327771,3858348
1b279e1d-8b5a-485e-901d-5e0e127429r5,543,9369082645791518,1892724
1b279e1d-8b5a-485e-901d-5e0e127429r6,543,8676078425789398,7364915
1b279e1d-8b5a-485e-901d-5e0e127429r7,544,8778037479749963,9328446
1b279e1d-8b5a-485e-901d-5e0e127429r8,545,2954067845735344,3581914
1b279e1d-8b5a-485e-901d-5e0e127429r9,546,7815091154578846,7978711
1b279e1d-8b5a-485e-901d-5e0e127429s0,547,9263091795688634,4699647
1b279e1d-8b5a-485e-901d-5e0e127429s1,548,8357033196851487,9891727
1b279e1d-8b5a-485e-901d-5e0e127429s2,550,7169056822195824,2533828
1b279e1d-8b5a-485e-901d-5e0e127429s3,551,6867025984568554,1998683
1b279e1d-8b5a-485e-901d-5e0e127429s4,552,7265025972834438,7277593
1b279e1d-8b5a-485e-901d-5e0e127429s5,553,8813072646971415,5337423
1b279e1d-8b5a-485e-901d-5e0e127429s6,554,7391094716741346,4844688
1b279e1d-8b5a-485e-901d-5e0e127429s7,556,5549039867537419,5291368
1b279e1d-8b5a-485e-901d-5e0e127429s8,557,7866088337968797,8913954
1b279e1d-8b5a-485e-901d-5e0e127429s9,558,9553025971746633,3219666
1b279e1d-8b5a-485e-901d-5e0e127429t0,559,4113078232886381,9636558
1b279e1d-8b5a-485e-901d-5e0e127429t1,560,1548028722452766,7747423
1b279e1d-8b5a-485e-901d-5e0e127429t2,562,9649017729332281,9579923
1b279e1d-8b5a-485e-901d-5e0e127429t3,563,6857068618727254,1967679
1b279e1d-8b5a-485e-901d-5e0e127429t4,564,8863016754573396,4577328
1b279e1d-8b5a-485e-901d-5e0e127429t5,565,1218088341663657,7157438
1b279e1d-8b5a-485e-901d-5e0e127429t6,566,9664017725971545,4581426
1b279e1d-8b5a-485e-901d-5e0e127429t7,568,3167082242295163,5559737
1b279e1d-8b5a-485e-901d-5e0e127429t8,569,5428022678282284,4891267
1b279e1d-8b5a-485e-901d-5e0e127429t9,570,6872061288498682,5186427
1b279e1d-8b5a-485e-901d-5e0e127429u0,571,5639035697558318,5211969
1b279e1d-8b5a-485e-901d-5e0e127429u1,572,2152022442365222,1461728
1b279e1d-8b5a-485e-901d-5e0e127429u2,574,1644068354725883,3855894
1b279e1d-8b5a-485e-901d-5e0e127429u3,575,8281086429818956,3725821
1b279e1d-8b5a-485e-901d-5e0e127429u4,576,1447055145838692,6422337
1b279e1d-8b5a-485e-901d-5e0e127429u5,577,5971089936886768,6695399
1b279e1d-8b5a-485e-901d-5e0e127429u6,578,2146024695274739,5447514
1b279e1d-8b5a-485e-901d-5e0e127429u7,580,4538099865797688,5331129
1b279e1d-8b5a-485e-901d-5e0e127429u8,581,5514058976731436,8649621
1b279e1d-8b5a-485e-901d-5e0e127429u9,582,8123032436461869,4974944
1b279e1d-8b5a-485e-901d-5e0e127429v0,583,4584065478564372,1943831
1b279e1d-8b5a-485e-901d-5e0e127429v1,584,8545087961387561,7311474
1b279e1d-8b5a-485e-901d-5e0e127429v2,585,1411099545387614,1461689
1b279e1d-8b5a-485e-901d-5e0e127429v3,586,2972059961639569,1984129
1b279e1d-8b5a-485e-901d-5e0e127429v4,587,4859067938882398,5379754
1b279e1d-8b5a-485e-901d-5e0e127429v5,588,1974023172291837,3119783
1b279e1d-8b5a-485e-901d-5e0e127429v6,589,8833032196178185,5975719
1b279e1d-8b5a-485e-901d-5e0e127429v7,590,8356017949847959,8458323
1b279e1d-8b5a-485e-901d-5e0e127429v8,591,9476027764464124,7135946
1b279e1d-8b5a-485e-901d-5e0e127429v9,592,6644038895312319,7587839
1b279e1d-8b5a-485e-901d-5e0e127429w0,593,7757033677798218,1163143
1b279e1d-8b5a-485e-901d-5e0e127429w1,594,8951031388297568,3716266
1b279e1d-8b5a-485e-901d-5e0e127429w2,595,7441031871637136,3363984
1b279e1d-8b5a-485e-901d-5e0e127429w3,596,1158018758461651,7116189
1b279e1d-8b5a-485e-901d-5e0e127429w4,596,2187088396229737,6995822
1b279e1d-8b5a-485e-901d-5e0e127429w5,596,6997047921225715,2673922
1b279e1d-8b5a-485e-901d-5e0e127429w6,596,5816044818555151,1719573
1b279e1d-8b5a-485e-901d-5e0e127429w7,597,3976021778834446,4577375
1b279e1d-8b5a-485e-901d-5e0e127429w8,598,6485056433773683,8873124
1b279e1d-8b5a-485e-901d-5e0e127429w9,599,1763037323585116,2758271
1b279e1d-8b5a-485e-901d-5e0e127429x0,600,9742095658169791,2248266
1b279e1d-8b5a-485e-901d-5e0e127429x1,601,6862035866745275,6656992
1b279e1d-8b5a-485e-901d-5e0e127429x2,602,7737038891326573,9929672
1b279e1d-8b5a-485e-901d-5e0e127429x3,602,2963046441699471,1975292
1b279e1d-8b5a-485e-901d-5e0e127429x4,602,8819012478781584,1358392
1b279e1d-8b5a-485e-901d-5e0e127429x5,602,9731039628413155,2674284
1b279e1d-8b5a-485e-901d-5e0e127429x6,603,4813011947688554,8143553
1b279e1d-8b5a-485e-901d-5e0e127429x7,604,1558083395254425,8984299
1b279e1d-8b5a-485e-901d-5e0e127429x8,605,6167056194532859,1138895
1b279e1d-8b5a-485e-901d-5e0e127429x9,606,9729097664746925,1972853
1b279e1d-8b5a-485e-901d-5e0e127429y0,607,4817063772469358,4227841
1b279e1d-8b5a-485e-901d-5e0e127429y1,609,7132076464337131,5682421
1b279e1d-8b5a-485e-901d-5e0e127429y2,610,8923064285894726,4569217
1b279e1d-8b5a-485e-901d-5e0e127429y3,611,6325052364731971,8883992
1b279e1d-8b5a-485e-901d-5e0e127429y4,612,8567057372472148,8747668
1b279e1d-8b5a-485e-901d-5e0e127429y5,613,2394061337433624,3167128
1b279e1d-8b5a-485e-901d-5e0e127429y6,615,8477038491431311,9663126
1b279e1d-8b5a-485e-901d-5e0e127429y7,616,6313068336361243,6822247
1b279e1d-8b5a-485e-901d-5e0e127429y8,617,3614025238359541,2459111
1b279e1d-8b5a-485e-901d-5e0e127429y9,618,5359037342386383,4378645
1b279e1d-8b5a-485e-901d-5e0e127429z0,619,1874043992622158,4342676
1b279e1d-8b5a-485e-901d-5e0e127429z1,621,5367097295777946,3436916
1b279e1d-8b5a-485e-901d-5e0e127429z2,622,5465014172862255,9759352
1b279e1d-8b5a-485e-901d-5e0e127429z3,623,7543017963176673,6134798
1b279e1d-8b5a-485e-901d-5e0e127429z4,624,1786029863433257,6648436
1b279e1d-8b5a-485e-901d-5e0e127429z5,625,7677036613934112,1743811
1b279e1d-8b5a-485e-901d-5e0e127429z6,627,2511024123165265,9125949
1b279e1d-8b5a-485e-901d-5e0e127429z7,628,1126034135652473,5232177
1b279e1d-8b5a-485e-901d-5e0e127429z8,629,7133064679827295,5797732
1b279e1d-8b5a-485e-901d-5e0e127429z9,630,3433051173883414,1818243
2b279e1d-8b5a-485e-901d-5e0e127429a0,631,2664047161397573,3183693
2b279e1d-8b5a-485e-901d-5e0e127429a1,633,3531042147552787,8748663
2b279e1d-8b5a-485e-901d-5e0e127429a2,634,8299069299469918,1792956
2b279e1d-8b5a-485e-901d-5e0e127429a3,635,6583057746647643,6371574
2b279e1d-8b5a-485e-901d-5e0e127429a4,636,4782016789553212,8539852
2b279e1d-8b5a-485e-901d-5e0e127429a5,637,7799045426637824,2992641
2b279e1d-8b5a-485e-901d-5e0e127429a6,639,5725098939341394,9314338
2b279e1d-8b5a-485e-901d-5e0e127429a7,640,6813022447566764,7773718
2b279e1d-8b5a-485e-901d-5e0e127429a8,641,2566092515288761,5321336
2b279e1d-8b5a-485e-901d-5e0e127429a9,642,2674039795568679,3383292
2b279e1d-8b5a-485e-901d-5e0e127429b0,643,6536045729573677,9732436
2b279e1d-8b5a-485e-901d-5e0e127429b1,644,7261095231485359,4465441
2b279e1d-8b5a-485e-901d-5e0e127429b2,645,1396044815434115,6115122
2b279e1d-8b5a-485e-901d-5e0e127429b3,646,3884065962468581,2974338
2b279e1d-8b5a-485e-901d-5e0e127429b4,647,7324014598347331,7429487
2b279e1d-8b5a-485e-901d-5e0e127429b5,648,1691033957685424,1941894
2b279e1d-8b5a-485e-901d-5e0e127429b6,649,3818041842476587,6759188
2b279e1d-8b5a-485e-901d-5e0e127429b7,650,1157054863423638,7216624
2b279e1d-8b5a-485e-901d-5e0e127429b8,651,4851063721173137,7462423
2b279e1d-8b5a-485e-901d-5e0e127429b9,652,9845056817219563,5122476
2b279e1d-8b5a-485e-901d-5e0e127429c0,653,9192089824772373,2246187
2b279e1d-8b5a-485e-901d-5e0e127429c1,654,5669036127358674,5318511
2b279e1d-8b5a-485e-901d-5e0e127429c2,655,5583098357229587,7465831
2b279e1d-8b5a-485e-901d-5e0e127429c3,655,8322043534666613,3449674
2b279e1d-8b5a-485e-901d-5e0e127429c4,655,3457093133224924,4955113
2b279e1d-8b5a-485e-901d-5e0e127429c5,655,8356061245165459,8298568
2b279e1d-8b5a-485e-901d-5e0e127429c6,656,2161052444388339,8863292
2b279e1d-8b5a-485e-901d-5e0e127429c7,657,6811093963899619,5259929
2b279e1d-8b5a-485e-901d-5e0e127429c8,658,3373033443392119,9938871
2b279e1d-8b5a-485e-901d-5e0e127429c9,659,6416063345547841,1378446
2b279e1d-8b5a-485e-901d-5e0e127429d0,660,1481089586369363,1546425
2b279e1d-8b5a-485e-901d-5e0e127429d1,661,1763024514439727,2218733
2b279e1d-8b5a-485e-901d-5e0e127429d2,661,1347047431182179,7969748
2b279e1d-8b5a-485e-901d-5e0e127429d3,661,9393015587843143,4911157
2b279e1d-8b5a-485e-901d-5e0e127429d4,661,8353082961789629,5628118
2b279e1d-8b5a-485e-901d-5e0e127429d5,662,4458031893765278,4168487
2b279e1d-8b5a-485e-901d-5e0e127429d6,663,8593033282695113,4927826
2b279e1d-8b5a-485e-901d-5e0e127429d7,664,6552024716229248,6472977
2b279e1d-8b5a-485e-901d-5e0e127429d8,665,4955098351263216,1376458
2b279e1d-8b5a-485e-901d-5e0e127429d9,666,2282056491621446,9963628
2b279e1d-8b5a-485e-901d-5e0e127429e0,668,6132014235883458,5324532
2b279e1d-8b5a-485e-901d-5e0e127429e1,669,6384059272529356,7742698
2b279e1d-8b5a-485e-901d-5e0e127429e2,670,6589047831868931,4314238
2b279e1d-8b5a-485e-901d-5e0e127429e3,671,9931036226917851,2764344
2b279e1d-8b5a-485e-901d-5e0e127429e4,672,5493059671366512,8367517
2b279e1d-8b5a-485e-901d-5e0e127429e5,674,8644063591693711,6636882
2b279e1d-8b5a-485e-901d-5e0e127429e6,675,9571095349526359,2164334
2b279e1d-8b5a-485e-901d-5e0e127429e7,676,5293039611349787,8775819
2b279e1d-8b5a-485e-901d-5e0e127429e8,677,1448019813774742,7936884
2b279e1d-8b5a-485e-901d-5e0e127429e9,678,2639051198572913,8571144
2b279e1d-8b5a-485e-901d-5e0e127429f0,680,2865033179469794,4124533
2b279e1d-8b5a-485e-901d-5e0e127429f1,681,8471044199176898,2228337
2b279e1d-8b5a-485e-901d-5e0e127429f2,682,2837061532122187,6482598
2b279e1d-8b5a-485e-901d-5e0e127429f3,683,5733019836139188,7276942
2b279e1d-8b5a-485e-901d-5e0e127429f4,684,1682029843744534,1872112
2b279e1d-8b5a-485e-901d-5e0e127429f5,686,8928062464662723,1353155
2b279e1d-8b5a-485e-901d-5e0e127429f6,687,5151034553737559,6694287
2b279e1d-8b5a-485e-901d-5e0e127429f7,688,3836097248999118,3285959
2b279e1d-8b5a-485e-901d-5e0e127429f8,689,2171085311227525,9781718
2b279e1d-8b5a-485e-901d-5e0e127429f9,690,5184012773539243,9949365
2b279e1d-8b5a-485e-901d-5e0e127429g0,692,5899094451898889,4189115
2b279e1d-8b5a-485e-901d-5e0e127429g1,693,8393041539413868,4184557
2b279e1d-8b5a-485e-901d-5e0e127429g2,694,9953041833223232,4371911
2b279e1d-8b5a-485e-901d-5e0e127429g3,695,2875086448751398,4264779
2b279e1d-8b5a-485e-901d-5e0e127429g4,696,1189076252378376,8757838
2b279e1d-8b5a-485e-901d-5e0e127429g5,698,5325041584454112,9196895
2b279e1d-8b5a-485e-901d-5e0e127429g6,699,1836016321731533,6226298
2b279e1d-8b5a-485e-901d-5e0e127429g7,700,6817096523662969,1498792
2b279e1d-8b5a-485e-901d-5e0e127429g8,701,9156067864162523,7215178
2b279e1d-8b5a-485e-901d-5e0e127429g9,702,6716088345581691,1454983
2b279e1d-8b5a-485e-901d-5e0e127429h0,703,8761062668727856,3124845
2b279e1d-8b5a-485e-901d-5e0e127429h1,704,8418052913787123,1393678
2b279e1d-8b5a-485e-901d-5e0e127429h2,705,3742062861566144,9962783
2b279e1d-8b5a-485e-901d-5e0e127429h3,706,5892088821523662,6465916
2b279e1d-8b5a-485e-901d-5e0e127429h4,707,7959039531781851,3145175
2b279e1d-8b5a-485e-901d-5e0e127429h5,708,8128024974955368,9428459
2b279e1d-8b5a-485e-901d-5e0e127429h6,709,2648027335864134,6764163
2b279e1d-8b5a-485e-901d-5e0e127429h7,710,8934038366662347,5299657
2b279e1d-8b5a-485e-901d-5e0e127429h8,711,9681052785812571,1667991
2b279e1d-8b5a-485e-901d-5e0e127429h9,712,8266011981135481,8383614
2b279e1d-8b5a-485e-901d-5e0e127429i0,713,5347089746288865,2658765
2b279e1d-8b5a-485e-901d-5e0e127429i1,714,8929055683476261,1797513
2b279e1d-8b5a-485e-901d-5e0e127429i2,714,9877051837264534,8675969
2b279e1d-8b5a-485e-901d-5e0e127429i3,714,5455063828191755,9631556
2b279e1d-8b5a-485e-901d-5e0e127429i4,714,4688039587361626,5573551
2b279e1d-8b5a-485e-901d-5e0e127429i5,715,1389025644357676,9588883
2b279e1d-8b5a-485e-901d-5e0e127429i6,716,5655068258916215,1175826
2b279e1d-8b5a-485e-901d-5e0e127429i7,717,5142059895524599,6327654
2b279e1d-8b5a-485e-901d-5e0e127429i8,718,4177084725175228,3455468
2b279e1d-8b5a-485e-901d-5e0e127429i9,719,4474096173694313,9157858
2b279e1d-8b5a-485e-901d-5e0e127429j0,720,2321067632958558,9535117
2b279e1d-8b5a-485e-901d-5e0e127429j1,720,4617015495667615,3164872
2b279e1d-8b5a-485e-901d-5e0e127429j2,720,2118011162557892,7681432
2b279e1d-8b5a-485e-901d-5e0e127429j3,720,5612083824512757,6674542
2b279e1d-8b5a-485e-901d-5e0e127429j4,721,9252024544395531,3391541
2b279e1d-8b5a-485e-901d-5e0e127429j5,722,6838052394848127,3974922
2b279e1d-8b5a-485e-901d-5e0e127429j6,723,9923069497298312,3918328
2b279e1d-8b5a-485e-901d-5e0e127429j7,724,6476083415333667,9891528
2b279e1d-8b5a-485e-901d-5e0e127429j8,725,3387061336693326,4155387
2b279e1d-8b5a-485e-901d-5e0e127429j9,727,4436094772124411,2114689
2b279e1d-8b5a-485e-901d-5e0e127429k0,728,4364076713241358,1862717
2b279e1d-8b5a-485e-901d-5e0e127429k1,729,4556045698737751,2238418
2b279e1d-8b5a-485e-901d-5e0e127429k2,730,2114091357132543,3159153
2b279e1d-8b5a-485e-901d-5e0e127429k3,731,3789054358593691,7671773
2b279e1d-8b5a-485e-901d-5e0e127429k4,733,8149051857619216,2881762
2b279e1d-8b5a-485e-901d-5e0e127429k5,734,5137095534555582,3431699
2b279e1d-8b5a-485e-901d-5e0e127429k6,735,2289055583145482,8468736
2b279e1d-8b5a-485e-901d-5e0e127429k7,736,8573091771313776,4895313
2b279e1d-8b5a-485e-901d-5e0e127429k8,737,6256047329682774,9131273
2b279e1d-8b5a-485e-901d-5e0e127429k9,739,2833082336317867,2863156
2b279e1d-8b5a-485e-901d-5e0e127429l0,740,6277047761441238,2855786
2b279e1d-8b5a-485e-901d-5e0e127429l1,741,5334055523544166,8172235
2b279e1d-8b5a-485e-901d-5e0e127429l2,742,4184024157554715,1496126
2b279e1d-8b5a-485e-901d-5e0e127429l3,743,5762022795275895,6837168
2b279e1d-8b5a-485e-901d-5e0e127429l4,745,5997087296872644,2276258
2b279e1d-8b5a-485e-901d-5e0e127429l5,746,7618046244399923,2494329
2b279e1d-8b5a-485e-901d-5e0e127429l6,747,9512099398394794,2978187
2b279e1d-8b5a-485e-901d-5e0e127429l7,748,6833095997479743,6252464
2b279e1d-8b5a-485e-901d-5e0e127429l8,749,1858034556527763,8928558
2b279e1d-8b5a-485e-901d-5e0e127429l9,751,1512061848993812,2788982
2b279e1d-8b5a-485e-901d-5e0e127429m0,752,8151096697981612,3929188
2b279e1d-8b5a-485e-901d-5e0e127429m1,753,5414044395356738,8279399
2b279e1d-8b5a-485e-901d-5e0e127429m2,754,2195065669238833,3798455
2b279e1d-8b5a-485e-901d-5e0e127429m3,755,4842036821617912,8959416
2b279e1d-8b5a-485e-901d-5e0e127429m4,757,8815022833199479,7242126
2b279e1d-8b5a-485e-901d-5e0e127429m5,758,6489094518547161,4326317
2b279e1d-8b5a-485e-901d-5e0e127429m6,759,1964075365963721,3318865
2b279e1d-8b5a-485e-901d-5e0e127429m7,760,6353081944222334,7989283
2b279e1d-8b5a-485e-901d-5e0e127429m8,761,9924024476692953,5282291
2b279e1d-8b5a-485e-901d-5e0e127429m9,762,2768073387479317,6363751
2b279e1d-8b5a-485e-901d-5e0e127429n0,763,6427058826742565,1838366
2b279e1d-8b5a-485e-901d-5e0e127429n1,764,3284099527774228,2237531
2b279e1d-8b5a-485e-901d-5e0e127429n2,765,5748019594817428,3114242
2b279e1d-8b5a-485e-901d-5e0e127429n3,766,8842078316957112,4879582
2b279e1d-8b5a-485e-901d-5e0e127429n4,767,4226083224927226,2615982
2b279e1d-8b5a-485e-901d-5e0e127429n5,768,5857037544264487,3582346
2b279e1d-8b5a-485e-901d-5e0e127429n6,769,2136066923351784,5143334
2b279e1d-8b5a-485e-901d-5e0e127429n7,770,6268072717874145,3345149
2b279e1d-8b5a-485e-901d-5e0e127429n8,771,3836039988394341,3618654
2b279e1d-8b5a-485e-901d-5e0e127429n9,772,5932085521957348,7793259
2b279e1d-8b5a-485e-901d-5e0e127429o0,773,3736096338961836,4457525
2b279e1d-8b5a-485e-901d-5e0e127429o1,773,4349075445521456,6815696
2b279e1d-8b5a-485e-901d-5e0e127429o2,773,3357058336491125,4765528
2b279e1d-8b5a-485e-901d-5e0e127429o3,773,7772085985766163,4835656
2b279e1d-8b5a-485e-901d-5e0e127429o4,774,8917098335415725,8675971
2b279e1d-8b5a-485e-901d-5e0e127429o5,775,6298066164644164,3218118
2b279e1d-8b5a-485e-901d-5e0e127429o6,776,8413013692198572,5554347
2b279e1d-8b5a-485e-901d-5e0e127429o7,777,1555021524464273,4873837
2b279e1d-8b5a-485e-901d-5e0e127429o8,778,7182074439849438,5851844
2b279e1d-8b5a-485e-901d-5e0e127429o9,779,8275065456497579,6573261
2b279e1d-8b5a-485e-901d-5e0e127429p0,779,8565076861745316,7965245
2b279e1d-8b5a-485e-901d-5e0e127429p1,779,1758057673183619,7512657
2b279e1d-8b5a-485e-901d-5e0e127429p2,779,6851033754999629,5221974
2b279e1d-8b5a-485e-901d-5e0e127429p3,780,8276056531372454,8169382
2b279e1d-8b5a-485e-901d-5e0e127429p4,781,8735016173329338,6297932
2b279e1d-8b5a-485e-901d-5e0e127429p5,782,8162052386213961,4345722
2b279e1d-8b5a-485e-901d-5e0e127429p6,783,1698022284575682,8961677
2b279e1d-8b5a-485e-901d-5e0e127429p7,784,4869087275732897,6329537
2b279e1d-8b5a-485e-901d-5e0e127429p8,786,9921016345384482,1528727
2b279e1d-8b5a-485e-901d-5e0e127429p9,787,1436033843371569,6739886
2b279e1d-8b5a-485e-901d-5e0e127429q0,788,1343028245394775,3234174
2b279e1d-8b5a-485e-901d-5e0e127429q1,789,5866026968436194,1744722
2b279e1d-8b5a-485e-901d-5e0e127429q2,790,3584017563269888,2414949
2b279e1d-8b5a-485e-901d-5e0e127429q3,792,1866015871393198,6453558
2b279e1d-8b5a-485e-901d-5e0e127429q4,793,9837093869165178,7681424
2b279e1d-8b5a-485e-901d-5e0e127429q5,794,4995059776273226,2327469
2b279e1d-8b5a-485e-901d-5e0e127429q6,795,6797098794115228,2834347
2b279e1d-8b5a-485e-901d-5e0e127429q7,796,9378029817431669,8888897
2b279e1d-8b5a-485e-901d-5e0e127429q8,798,9499011867877687,9379131
2b279e1d-8b5a-485e-901d-5e0e127429q9,799,8677021319975887,8811386
2b279e1d-8b5a-485e-901d-5e0e127429r0,800,2616097564949258,4328986
2b279e1d-8b5a-485e-901d-5e0e127429r1,801,9589059855777956,1215914
2b279e1d-8b5a-485e-901d-5e0e127429r2,802,7135042632435187,8583269
2b279e1d-8b5a-485e-901d-5e0e127429r3,804,9857031689943831,7536771
2b279e1d-8b5a-485e-901d-5e0e127429r4,805,4128044682964138,4494556
2b279e1d-8b5a-485e-901d-5e0e127429r5,806,3693013421832361,9533882
2b279e1d-8b5a-485e-901d-5e0e127429r6,807,2868043646861871,7329121
2b279e1d-8b5a-485e-901d-5e0e127429r7,808,3599057525598831,7393232
